,name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
3584,삼겹구이,식육(숯불구이),제주특별자치도 제주시 서광로 225 1층 (삼도일동),제주시,9,4.111111111,33.50006,126.5206
3585,반청반담,기타,제주특별자치도 제주시 구남동2길 22 1층 (이도이동),제주시,4,4.75,33.48966,126.5357
3586,안평,한식,제주특별자치도 제주시 선사로6길 15 1층 (삼양일동),제주시,8,4.625,33.52501,126.5872
3587,오메오메본점,경양식,제주특별자치도 제주시 서해안로 191 1층 (도두일동),제주시,48,4.46875,33.50585,126.4688
3588,점보,기타,제주특별자치도 제주시 서해안로 208-1 1층 (도두일동),제주시,7,3.571428571,33.50681,126.4698
3589,공설길,기타,제주특별자치도 제주시 공설로9길 14 1층 (오라일동),제주시,1,5.0,33.49681,126.5194
3590,로화룡양꼬치,한식,제주특별자치도 제주시 고마로 130 1층 (이도이동),제주시,25,4.6,33.50287,126.5422
3591,통큰돼지,한식,제주특별자치도 제주시 용문로 134 1층 (용담이동),제주시,6,4.833333333,33.50677,126.5093
3592,앙뚜아네트용담점,일식,제주특별자치도 제주시 서해안로 671 지하1층 (용담삼동),제주시,807,4.288723668,33.51607,126.509
3593,고랫물집,한식,제주특별자치도 제주시 진동로 73 1층 (화북일동),제주시,1,4.5,33.52529,126.5679
3594,월궁,중국식,제주특별자치도 제주시 산천단동2길 20 (아라일동 제1호),제주시,4,4.0,33.44974,126.5584
3595,해심초,한식,제주특별자치도 제주시 다랑곶6길 5 (노형동(다랑굿7로7)),제주시,5,4.7,33.48817,126.4818
3596,케이하우스,한식,제주특별자치도 제주시 노연로 61 (연동101호102호),제주시,9,4.5,33.48618,126.4868
3597,거문오름꿈의숲,식육(숯불구이),제주특별자치도 제주시 조천읍 선교로 201-24,제주시,1,3.5,33.48636,126.702
3598,다희네민물장어,식육(숯불구이),제주특별자치도 제주시 우령8길 58 1층 (외도일동),제주시,9,3.944444444,33.48611,126.4272
3599,돼지촌,한식,제주특별자치도 제주시 원노형남1길 28 1층 (노형동),제주시,52,4.048076923,33.48383,126.4834
3600,대어호,한식,제주특별자치도 제주시 연동4길 12 1층 (연동),제주시,5,4.6,33.49723,126.5008
3601,우리스크린,기타,제주특별자치도 제주시 우령남길 16 1층 (외도일동),제주시,4,3.875,33.48284,126.4304
3602,누룩대통령,한식,제주특별자치도 제주시 연동11길 24 1층 (연동),제주시,3,4.833333333,33.49665,126.5008
3603,탭하우스더코너,기타,제주특별자치도 제주시 도령로 27 103호 (노형동),제주시,16,4.53125,33.48783,126.4819
3604,삼다칼국수,한식,제주특별자치도 제주시 문송1길 2 (연동),제주시,10,4.65,33.48802,126.4976
3605,코지코너,기타,제주특별자치도 제주시 동문로 46 1층 (일도일동),제주시,4,4.625,33.51303,126.5316
3606,땅콩펜션,한식,제주특별자치도 제주시 우도면 영일길 156-12 1층,제주시,18,4.138888889,33.50116,126.9675
3607,본디국수,한식,제주특별자치도 제주시 중앙로 276 1층 (이도이동),제주시,41,4.182926829,33.49543,126.5323
3608,일과삶사이틈,한식,제주특별자치도 제주시 서광로32길 27-3 1층 (이도이동),제주시,33,4.696969697,33.49849,126.5294
3609,돈테일러익스프레스,기타,제주특별자치도 제주시 신성로 19 1층 (도남동),제주시,25,4.6,33.49633,126.5217
3610,우렝이보쌈,기타,제주특별자치도 제주시 우정로15길 42-1 1층 (외도일동),제주시,44,4.943181818,33.48842,126.4329
3611,진이칼국수,한식,제주특별자치도 제주시 남성로 154 1층 (삼도이동),제주시,9,4.388888889,33.50909,126.5216
3612,곰집,한식,제주특별자치도 제주시 구남로8길 27 1층 (이도이동),제주시,20,4.15,33.4897,126.5378
3613,추사랑,한식,제주특별자치도 제주시 우령4길 1 1층 (외도일동),제주시,10,3.9,33.48866,126.4304
3614,조정순나주곰탕,한식,제주특별자치도 제주시 남성로 124 1층 1호 (삼도일동),제주시,1,5.0,33.50878,126.5185
3615,비비큐삼화점,한식,제주특별자치도 제주시 화삼북로 143 1층 (삼양이동),제주시,8,3.9375,33.51727,126.5883
3616,면사랑,한식,제주특별자치도 제주시 신성로 109 (이도이동),제주시,3,3.0,33.49734,126.5304
3617,한일관,한식,제주특별자치도 제주시 삼봉로2길 66 (삼양이동(막동산1로51)),제주시,3,4.833333333,33.51954,126.5808
3618,나도,한식,제주특별자치도 제주시 조천읍 신북로 521 1층,제주시,6,2.833333333,33.54194,126.6655
3619,숙성정육식당,식육(숯불구이),제주특별자치도 제주시 신광로 36 1층 (연동),제주시,15,4.133333333,33.48898,126.4897
3620,부가네얼큰이신시가지점,한식,제주특별자치도 제주시 연화로 41 1층 (연동),제주시,7,4.285714286,33.47814,126.4874
3621,오마이양대창외도점,기타,제주특별자치도 제주시 우정로 20 1층 (외도일동),제주시,53,4.688679245,33.49109,126.4306
3622,아카이브우도,한식,제주특별자치도 제주시 우도면 우도해안길 804 1층,제주시,2,5.0,33.51398,126.957
3623,달사막,한식,제주특별자치도 제주시 조천읍 함덕로 26 1층,제주시,56,4.294642857,33.54196,126.6724
3624,코코테로1996,기타,제주특별자치도 제주시 조천읍 조함해안로 528 1층,제주시,57,4.219298246,33.54249,126.6692
3625,삼화배달통,중국식,제주특별자치도 제주시 건주로4길 32-1 (도련일동),제주시,13,4.038461538,33.51667,126.5791
3626,서문올레,한식,제주특별자치도 제주시 서문로4길 13-2 139호 (용담일동서문공설시장),제주시,2,5.0,33.51135,126.5179
3627,광령,식육(숯불구이),제주특별자치도 제주시 용화로 60-1 (용담이동 외 2필지),제주시,1,5.0,33.50917,126.5099
3628,이비가짬뽕제주1호이호점,중국식,제주특별자치도 제주시 도공로 154-7 1층 (이호이동),제주시,31,3.935483871,33.49439,126.4679
3629,억이네,한식,제주특별자치도 제주시 동광로19길 7 (일도이동(인화북2로152)),제주시,2,4.25,33.5091,126.5411
3630,햇살가득돌담집,한식,제주특별자치도 제주시 조천읍 함대로 25-1 1층,제주시,52,4.394230769,33.54155,126.6582
3631,김영미재첩해장국,한식,제주특별자치도 제주시 구남로8길 4-17 1층 (이도이동),제주시,34,4.573529412,33.49002,126.5347
3632,춘천명동닭갈비서사라점,한식,제주특별자치도 제주시 서사로 110-1 1층 (삼도일동),제주시,8,3.5,33.50258,126.5196
3633,칠돈가,식육(숯불구이),제주특별자치도 제주시 서천길 1 1층 (용담이동),제주시,362,4.428176796,33.50232,126.5107
3634,탐라맥닭탐라맥반석닭구이,한식,제주특별자치도 제주시 신산로 24 1층 (일도이동),제주시,19,4.921052632,33.51105,126.5317
3635,조마루뼈다귀아라지구점,한식,제주특별자치도 제주시 중앙로 490 1층 (아라일동),제주시,35,4.4,33.47948,126.5434
3636,갈비향,한식,제주특별자치도 제주시 연사3길 10 1층 (오라이동),제주시,4,5.0,33.48815,126.512
3637,어림향,횟집,제주특별자치도 제주시 서사로24길 22 1층 (삼도일동),제주시,6,4.166666667,33.49855,126.5178
3638,황구촌,탕류(보신용),제주특별자치도 제주시 신대로10길 14 (연동(성두4로18)),제주시,8,4.6875,33.49096,126.4952
3639,먹자국수,한식,제주특별자치도 제주시 신산로 63 (일도이동),제주시,1,4.0,33.50816,126.534
3640,산내들맛집,한식,제주특별자치도 제주시 조천읍 남조로 2337,제주시,6,3.916666667,33.47312,126.6576
3641,제주돈명가,한식,제주특별자치도 제주시 원남6길 27 1층 (도남동),제주시,9,4.0,33.487,126.5302
3642,대원가,한식,제주특별자치도 제주시 도남로16길 15 101호 (도남동재영샤르빌),제주시,112,4.205357143,33.49155,126.5269
3643,제주돈2호점,식육(숯불구이),제주특별자치도 제주시 인다2길 22 1층 (아라일동),제주시,6,4.833333333,33.47591,126.5497
3644,이정돈돼야지,한식,제주특별자치도 제주시 설촌로 8 1층 (삼양이동),제주시,8,4.75,33.52214,126.5816
3645,수영밥상본점,한식,제주특별자치도 제주시 우령안1길 29-1 1층 (외도일동),제주시,85,4.805882353,33.4861,126.4296
3646,투접시족발외도점,기타,제주특별자치도 제주시 우정로15길 23 1층 (외도일동),제주시,2,5.0,33.48678,126.4324
3647,육번정육식당,기타,제주특별자치도 제주시 오현길 88 2층 (이도일동),제주시,39,4.179487179,33.51254,126.5255
3648,새손갈비,식육(숯불구이),제주특별자치도 제주시 광양7길 7 (이도이동),제주시,5,4.3,33.50072,126.5301
3649,별미맛동태,한식,제주특별자치도 제주시 중앙로 275-1 (이도이동),제주시,16,4.625,33.49608,126.5332
3650,도두항반점,한식,제주특별자치도 제주시 도공로 4-2 (도두일동 제1호),제주시,24,4.583333333,33.50611,126.4648
3651,전주토속청국장,한식,제주특별자치도 제주시 귀아랑길 9 (연동),제주시,12,4.458333333,33.49261,126.4976
3652,느루온,한식,제주특별자치도 제주시 신설로9길 33 지하1층 (이도이동),제주시,73,4.602739726,33.49509,126.5469
3653,바른한우,식육(숯불구이),제주특별자치도 제주시 화삼북로2길 9 (화북일동),제주시,4,4.75,33.51642,126.5767
3654,도라지,한식,제주특별자치도 제주시 연삼로 128 1층 (오라삼동),제주시,167,4.5,33.49273,126.5059
3655,도갈비,경양식,제주특별자치도 제주시 한라대학로 85 (노형동프라임빌 102호),제주시,138,4.84057971,33.47652,126.4793
3656,우도동굴도남점,횟집,제주특별자치도 제주시 도남로 6 (삼도일동),제주시,1,4.5,33.49949,126.525
3657,난타오천뜨란채점,패스트푸드,제주특별자치도 제주시 정존11길 39 (노형동),제주시,7,4.428571429,33.4866334,126.4740283
3658,보해국수,한식,제주특별자치도 제주시 오복4길 6 (이도이동),제주시,3,4.0,33.4955405,126.5363223
3659,도리,한식,제주특별자치도 제주시 도공로 48 2층 (도두일동),제주시,11,4.272727273,33.5022675,126.466377
3660,평산,식육(숯불구이),제주특별자치도 제주시 정든로2길 14 (이도이동),제주시,7,4.928571429,33.4975342,126.538639
3661,춘향골,한식,제주특별자치도 제주시 원노형10길 32 (노형동(마두천길86)),제주시,6,4.5,33.4832934,126.48618
3662,코멧1987,기타,제주특별자치도 제주시 광양11길 8 1층 (이도이동),제주시,7,4.714285714,33.4990741,126.5310975
3663,타블도트,기타,제주특별자치도 제주시 건주로4길 6-1 2층 (도련일동),제주시,10,4.35,33.516388,126.579891
3664,노른자,경양식,제주특별자치도 제주시 조천읍 조함해안로 514,제주시,94,4.271276596,33.5424913,126.667586
3665,고향숯불막창삼화점,식육(숯불구이),제주특별자치도 제주시 일주동로 281 1층 (화북일동),제주시,18,4.805555556,33.5213731,126.5748215
3666,춘천명동닭갈비아라점,한식,제주특별자치도 제주시 중앙로 517 1층 (아라이동),제주시,30,4.716666667,33.476097,126.5543009
3667,다정이네,한식,제주특별자치도 제주시 조천읍 와흘로 74 1층,제주시,3,4.333333333,33.4757194,126.6563627
3668,피노키오,한식,제주특별자치도 제주시 우도면 우도로 339,제주시,29,4.344827586,33.5204327,126.9483033
3669,싱싱회센타,횟집,제주특별자치도 제주시 동문로4길 9 2-893-10호 (일도일동),제주시,66,3.924242424,33.5122057,126.527931
3670,대학로황가네,한식,제주특별자치도 제주시 광양13길 8 (이도이동),제주시,8,4.625,33.4988005,126.5313626
3671,제주불백,한식,제주특별자치도 제주시 도령로13길 16-3 (연동),제주시,5,4.6,33.4929382,126.4891251
3672,소선우식당,한식,제주특별자치도 제주시 선반남2길 25 (화북일동),제주시,1,4.0,33.5124,126.5624321
3673,북경양꼬치,중국식,제주특별자치도 제주시 신대로16길 50 (연동),제주시,13,4.769230769,33.4870309,126.4912451
3674,부가네얼큰이서사라점,한식,제주특별자치도 제주시 중앙로24길 20 1층 (삼도이동),제주시,1,5.0,33.5061056,126.5230708
3675,낭만주의,한식,제주특별자치도 제주시 내도1길 18-1 지하1층 (내도동),제주시,6,3.833333333,33.4955266,126.4376599
3676,김사장네명태조림,기타,제주특별자치도 제주시 수덕11길 66 1층 (노형동),제주시,19,4.421052632,33.4842277,126.4708589
3677,고기마씸,한식,제주특별자치도 제주시 도남로 68 1층 (도남동),제주시,16,3.84375,33.4943023,126.527696
3678,맛장터,한식,제주특별자치도 제주시 신대로13길 10 (연동),제주시,98,4.806122449,33.4874833,126.4978405
3679,두찜제주일도점,식육(숯불구이),제주특별자치도 제주시 고마로 90 1층 (일도이동),제주시,9,4.888888889,33.5062096,126.5406757
3680,난타오천연동점,패스트푸드,제주특별자치도 제주시 연화로2길 7 1층 (연동),제주시,3,4.333333333,33.4775499,126.4882014
3681,글라성국이네,한식,제주특별자치도 제주시 우정로4길 35 지1호 (외도일동),제주시,4,4.75,33.4917968,126.4296915
3682,칠성뷔페,뷔페식,제주특별자치도 제주시 관덕로11길 17 4층 (일도일동),제주시,125,4.232,33.5146549,126.5252461
3683,엄지횟집,횟집,제주특별자치도 제주시 월랑로12길 11 1층 (노형동),제주시,17,3.941176471,33.4900129,126.4766299
3684,탕탕이1호점,한식,제주특별자치도 제주시 도남로7길 46 (도남동),제주시,12,4.708333333,33.496178,126.5272015
3685,할라라운지,경양식,제주특별자치도 제주시 신성로13길 28 (이도이동),제주시,21,4.595238095,33.4978427,126.5301961
3686,돈짝인제점,한식,제주특별자치도 제주시 고마로 70 1층 (일도이동),제주시,3,3.666666667,33.5081744,126.5398592
3687,해동이네,한식,제주특별자치도 제주시 임항로 242 (건입동),제주시,42,4.892857143,33.5185531,126.5403037
3688,근경숯불구이,한식,제주특별자치도 제주시 월랑로10길 31 (노형동),제주시,1,3.5,33.4909524,126.4783211
3689,송이축산정육식당,식육(숯불구이),제주특별자치도 제주시 신산로 52-1 1층 (일도이동),제주시,15,4.0,33.5088301,126.5331626
3690,불화성,한식,제주특별자치도 제주시 용화로 44 1층 (용담이동),제주시,9,4.777777778,33.509426,126.5080978
3691,화연,중국식,제주특별자치도 제주시 신광로 78 1층 (연동),제주시,11,4.545454545,33.4852567,126.4897029
3692,함덕해장국,한식,제주특별자치도 제주시 조천읍 신북로 650,제주시,102,4.769607843,33.539495,126.678577
3693,휴계농장,한식,제주특별자치도 제주시 청귤로 16 (이도이동),제주시,8,4.75,33.4995476,126.5379713
3694,오키나와,일식,제주특별자치도 제주시 진군중길 2 (노형동),제주시,32,4.453125,33.4786435,126.4794336
3695,대학동길,한식,제주특별자치도 제주시 용담로 41-1 1층 (용담삼동),제주시,3,4.0,33.513193,126.5075197
3696,우도이야기,한식,제주특별자치도 제주시 우도면 우도해안길 504 1층,제주시,72,4.638888889,33.5195396,126.949412
3697,제주정가네밥상,한식,제주특별자치도 제주시 아란서길 110 지하1층 (아라일동),제주시,141,4.386524823,33.4261379,126.5626925
3698,로또돼지,기타,제주특별자치도 제주시 용담로 16 2~3층 (용담이동),제주시,1,4.0,33.51321,126.5044
3699,제주에가면,기타,제주특별자치도 제주시 탑동로 119 1층 (삼도이동),제주시,349,4.578796562,33.5147226,126.5180767
3700,추사장추어탕,식육(숯불구이),제주특별자치도 제주시 서광로29길 12 (이도일동),제주시,1,4.0,33.5012887,126.5268772
3701,도남돼지,식육(숯불구이),제주특별자치도 제주시 신성로 36 101호 (도남동),제주시,28,4.928571429,33.4962,126.523521
3702,낭푼이보리밥,한식,제주특별자치도 제주시 동문로4길 9 지하1층 1-20호 (일도일동),제주시,2,4.0,33.5120807,126.5283388
3703,가인,한식,제주특별자치도 제주시 제원1길 23 103호 (연동),제주시,1,5.0,33.4893902,126.4875913
3704,신전떡볶이시청점,한식,제주특별자치도 제주시 서광로32길 6 2층 (이도이동),제주시,27,4.5,33.4997345,126.5281001
3705,부가부가부가네얼큰이제원점,식육(숯불구이),제주특별자치도 제주시 제원길 14 (연동한서빌딩 103호),제주시,6,4.666666667,33.4892446,126.5129104
3706,진낙지앤,일식,제주특별자치도 제주시 연화로2길 31 (연동),제주시,2,5.0,33.4779934,126.490269
3707,춘천명동닭갈비노형점,한식,제주특별자치도 제주시 월랑로 46 (노형동),제주시,12,3.833333333,33.4895605,126.4756888
3708,아저씨퓨전포차,한식,제주특별자치도 제주시 연삼로 543 (일도이동),제주시,1,4.5,33.5028192,126.5493912
3709,마지막해녀,한식,제주특별자치도 제주시 남광북1길 36-1 (이도이동),제주시,13,4.769230769,33.4961108,126.5372823
3710,마메종,경양식,제주특별자치도 제주시 신대로8길 40 (연동),제주시,8,4.3125,33.4922216,126.4929865
3711,사랑물,한식,제주특별자치도 제주시 고마로 55 1층 (일도이동),제주시,7,4.357142857,33.5093227,126.5398302
3712,미각,한식,제주특별자치도 제주시 월평7길 3 1층 (월평동),제주시,1,3.5,33.4705724,126.5763465
3713,돈잇수다,한식,제주특별자치도 제주시 연화로2길 17-7 1층 (연동),제주시,28,4.910714286,33.4781482,126.4890613
3714,타오,기타,제주특별자치도 제주시 조천읍 함와로 566-27 114동 1층,제주시,16,4.8125,33.4942365,126.6767559
3715,루트17,한식,제주특별자치도 제주시 동한두기길 3-16 1층 (용담일동),제주시,21,4.833333333,33.5153233,126.5149377
3716,죽마고우,한식,제주특별자치도 제주시 연화로2길 20 (연동),제주시,25,4.1,33.4772791,126.4892873
3717,리틀비엣,한식,제주특별자치도 제주시 인다7길 16 1층 (아라일동),제주시,85,4.488235294,33.4766675,126.5459307
3718,빨강코끼리,한식,제주특별자치도 제주시 다랑곶6길 26-1 (노형동),제주시,57,4.315789474,33.4894844,126.48073
3719,뻘쭈,한식,제주특별자치도 제주시 신성로13길 4 1층 (이도이동),제주시,17,4.470588235,33.499499,126.5289941
3720,과수원집,한식,제주특별자치도 제주시 천수동로 35 (건입동),제주시,5,5.0,33.5075154,126.5462964
3721,풀향기,한식,제주특별자치도 제주시 우령2길 19-2 (외도일동 나동),제주시,21,4.619047619,33.4872709,126.432083
3722,난타오천도남점,패스트푸드,제주특별자치도 제주시 도남로 56 (도남동(1층)),제주시,1,4.5,33.4952918,126.52729
3723,뽀글뽀글,한식,제주특별자치도 제주시 임항로 60 1층 (건입동),제주시,20,4.325,33.5163604,126.531223
3724,정성으로상차림,한식,제주특별자치도 제주시 영강길 137 1층 (영평동),제주시,1,4.5,33.4869012,126.5737843
3725,인서네,중국식,제주특별자치도 제주시 오일장동길 34 1층 (도두일동),제주시,2,4.75,33.4956469,126.4778768
3726,백봉차오름,기타,제주특별자치도 제주시 구남동2길 59 1층 (이도이동 휴팰리스),제주시,1,5.0,33.4872341,126.5326456
3727,집아페,기타,제주특별자치도 제주시 서광로13길 3 1층 (삼도일동),제주시,87,4.649425287,33.5003337,126.517785
3728,어머니와장독대노형점,한식,제주특별자치도 제주시 월광로 77 제주시농협하나로유통센터 2층 (노형동),제주시,41,4.146341463,33.4877055,126.4680465
3729,오산봉,한식,제주특별자치도 제주시 천수로9길 15 1층 (일도이동),제주시,2,4.5,33.5055845,126.5419475
3730,냄비에퐁닭,한식,제주특별자치도 제주시 서광로32길 26-5 1층 (이도이동),제주시,13,3.769230769,33.4981413,126.5288449
3731,대정골,한식,제주특별자치도 제주시 용담로18길 3 1층 (용담일동),제주시,1,3.0,33.5093037,126.5149523
3732,징기스이도점,식육(숯불구이),제주특별자치도 제주시 승천로 68 1층 (아라이동),제주시,28,4.821428571,33.4925277,126.5423073
3733,왕언니밥상,한식,제주특별자치도 제주시 태성로1길 3 1층 (일도이동),제주시,7,4.642857143,33.4999018,126.5450053
3734,산촌,한식,제주특별자치도 제주시 성신로 15 (연동),제주시,9,4.166666667,33.4911241,126.4852712
3735,루머팡인화점,기타,제주특별자치도 제주시 동광로 84 1층 (이도이동),제주시,3,3.666666667,33.5045,126.5372
3736,가람,한식,제주특별자치도 제주시 복지로북길 4 1층 (도남동),제주시,16,4.125,33.4887375,126.5219401
3737,족풍,한식,제주특별자치도 제주시 인다11길 24 1층 (아라일동),제주시,19,4.342105263,33.4740994,126.5487465
3738,효섬마을초가집,한식,제주특별자치도 제주시 명림로 243 1층 (봉개동),제주시,277,4.577617329,33.4629574,126.6161368
3739,시민명가,한식,제주특별자치도 제주시 남성로26길 46 (삼도이동),제주시,5,3.8,33.505717,126.5246562
3740,지호,한식,제주특별자치도 제주시 우정로11길 10 (외도일동(우정동5로10)),제주시,26,4.326923077,33.4876639,126.4320017
3741,토대력신산로점,기타,제주특별자치도 제주시 신산로 40-1 1층 (일도이동),제주시,5,4.7,33.5097651,126.5325635
3742,바삭시청점,기타,제주특별자치도 제주시 서광로32길 32 2층 (이도이동),제주시,43,4.279069767,33.4980159,126.5292925
3743,청풍국수,한식,제주특별자치도 제주시 진남로6길 40 1층 (화북일동),제주시,4,3.625,33.5222723,126.5655582
3744,신토불이수산,횟집,제주특별자치도 제주시 정존3길 25 1~2층 (노형동),제주시,7,4.571428571,33.4828689,126.4730476
3745,인형의집,경양식,제주특별자치도 제주시 관덕로 40 1층 (일도일동),제주시,2,2.0,33.5130143,126.5236003
3746,맛난사계절,한식,제주특별자치도 제주시 조천읍 신촌3길 38 1층,제주시,11,4.636363636,33.536265,126.618955
3747,담담매운갈비연구소,기타,제주특별자치도 제주시 연동8길 28 지하1층 1호 (연동),제주시,128,4.91015625,33.4965773,126.501327
3748,지중해참치,횟집,제주특별자치도 제주시 월랑로 13 (노형동),제주시,7,4.714285714,33.4871035,126.4776514
3749,윈드스테이,기타,제주특별자치도 제주시 테우해안로 64 1층 (내도동),제주시,39,4.538461538,33.4963721,126.4415863
3750,감탄돈,일식,제주특별자치도 제주시 오래물길 6 1층 (도두일동),제주시,3,4.0,33.5024628,126.4671495
3751,은혜중화요리,중국식,제주특별자치도 제주시 인다2길 20 1층 (아라일동),제주시,20,4.2,33.4719786,126.5501884
3752,미스칠,식육(숯불구이),제주특별자치도 제주시 일주서로 7831 1층 (연동),제주시,202,4.361386139,33.4934634,126.4559021
3753,요망진달팽이,기타,제주특별자치도 제주시 조천읍 함와로 566-29 211동 1층,제주시,4,4.5,33.5145232,126.6777359
3754,조마루뼈다귀시청점,한식,제주특별자치도 제주시 광양14길 9 1층 (이도이동),제주시,30,4.333333333,33.4979434,126.5297919
3755,청년회관,일식,제주특별자치도 제주시 조천읍 신촌3길 3-1 1층,제주시,8,4.8125,33.5333766,126.618819
3756,리유니온,기타,제주특별자치도 제주시 신성로13길 32 1층 (이도이동),제주시,29,4.224137931,33.4975004,126.5304472
3757,슌앤스시,일식,제주특별자치도 제주시 수덕로 4 1층 (노형동),제주시,40,4.4875,33.4887562,126.4755383
3758,우도해녀식당,한식,제주특별자치도 제주시 우도면 우도해안길 440 나동 1층,제주시,275,4.461818182,33.5074342,126.954269
3759,인다생구이,식육(숯불구이),제주특별자치도 제주시 인다5길 56-10 1층 (아라일동),제주시,5,4.6,33.4743053,126.5480714
3760,오야짬뽕,중국식,제주특별자치도 제주시 아봉로 761 1층 (봉개동),제주시,18,4.166666667,33.4915213,126.5915566
3761,아봉로기사식당,한식,제주특별자치도 제주시 아봉로 363-1 1층 (월평동),제주시,5,4.8,33.469376,126.5755945
3762,원당해장국,한식,제주특별자치도 제주시 원당로 17 1층 (삼양일동),제주시,3,4.666666667,33.5229162,126.5888778
3763,큰맘할매순대국 제주한라대점,한식,제주특별자치도 제주시 한라대학로 71 101호 (노형동 경주주택),제주시,6,4.083333333,33.4765158,126.4780399
3764,올래파이,기타,제주특별자치도 제주시 국기로2길 11 1층 (연동),제주시,26,4.384615385,33.4801634,126.4909328
3765,연우네,한식,제주특별자치도 제주시 은수길 110 (노형동),제주시,111,4.022522523,33.4667495,126.4877274
3766,은혜성,중국식,제주특별자치도 제주시 도근내길 98 1층 (내도동),제주시,9,4.388888889,33.4928783,126.4414154
3767,황제갈매기,한식,제주특별자치도 제주시 동광로6길 6 1층 (이도이동),제주시,3,3.666666667,33.5012182,126.5318706
3768,광주빛고을,한식,제주특별자치도 제주시 동광로5길 8 (이도일동(1층)),제주시,8,4.75,33.5026038,126.5312542
3769,훔쳐온뒷고기,식육(숯불구이),제주특별자치도 제주시 도남로5길 6 (도남동),제주시,10,4.15,33.4970168,126.5270797
3770,커큐민흑돼지,한식,제주특별자치도 제주시 신대로 60 1층 (연동),제주시,48,4.59375,33.4921346,126.4964377
3771,푸른바당돼지,식육(숯불구이),제주특별자치도 제주시 진동로5길 28 1층 (화북일동),제주시,3,5.0,33.5211794,126.5662426
3772,뱃도새기함덕점,한식,제주특별자치도 제주시 조천읍 함와로 7,제주시,294,4.527210884,33.5393939,126.674595
3773,도남막창,한식,제주특별자치도 제주시 도남로 17 (도남동),제주시,10,4.5,33.498461,126.5255498
3774,대박왕갈비연동점,패스트푸드,제주특별자치도 제주시 신광로1길 13 (연동),제주시,4,4.125,33.4929035,126.4933814
3775,산아,한식,제주특별자치도 제주시 구남로6길 19 1층 (이도이동),제주시,13,4.769230769,33.488874,126.5351669
3776,로터리자매식당,한식,제주특별자치도 제주시 동문로 8-1 1층 (일도일동),제주시,6,4.333333333,33.5128663,126.5276044
3777,고가촌,한식,제주특별자치도 제주시 가령골길 24 1층 (일도이동),제주시,6,4.083333333,33.5041532,126.540834
3778,만운성,한식,제주특별자치도 제주시 과원북4길 93 (연동),제주시,3,3.666666667,33.4811034,126.4915695
3779,코다리냉면,한식,제주특별자치도 제주시 신산로 6 2층 (일도일동),제주시,2,3.25,33.5127251,126.5317343
3780,갑뽕,한식,제주특별자치도 제주시 오복4길 11 102호 (이도이동),제주시,13,4.423076923,33.4952527,126.5369158
3781,미미당제주삼도점,경양식,제주특별자치도 제주시 관덕로8길 40 (삼도이동),제주시,7,4.785714286,33.5099706,126.5233033
3782,조우하다,식육(숯불구이),제주특별자치도 제주시 연신로 157 1층 (영평동),제주시,14,4.357142857,33.4821067,126.5605716
3783,향토음식도두항식당,한식,제주특별자치도 제주시 도두항서길 11-2 1층 (도두일동),제주시,65,4.7,33.5032834,126.4647589
3784,월평식당,한식,제주특별자치도 제주시 아봉로 372-1 1층 (월평동),제주시,18,4.138888889,33.469376,126.5755945
3785,딤섬9898,한식,제주특별자치도 제주시 노형8길 17 1층 (노형동),제주시,72,4.305555556,33.4844903,126.4844517
3786,복여네돈까스,한식,제주특별자치도 제주시 우도면 우도로 323 1층 제2호,제주시,35,4.685714286,33.5198391,126.9497582
3787,죽성고을,한식,제주특별자치도 제주시 한북로 176 1층 (오등동),제주시,86,3.976744186,33.4622678,126.5342497
3788,신제주양곱창,한식,제주특별자치도 제주시 원노형로 23 101호 (노형동),제주시,13,3.653846154,33.486838,126.485122
3789,시월,기타,제주특별자치도 제주시 남광로2길 21 1층 (이도이동),제주시,83,4.445783133,33.4902004,126.5408219
3790,신제주삼보,한식,제주특별자치도 제주시 신대로16길 10 (연동),제주시,17,4.323529412,33.4868955,126.4953877
3791,바닐라파레트,기타,제주특별자치도 제주시 진군길 56-2 1층 (노형동),제주시,51,4.421568627,33.4771133,126.4806609
3792,토끼가거북이보다빠르다,한식,제주특별자치도 제주시 우정로12길 23 1층 (외도일동),제주시,6,4.666666667,33.4872939,126.4285546
3793,시로코,식육(숯불구이),제주특별자치도 제주시 용마서1길 27-7 1층 (용담삼동),제주시,51,4.578431373,33.5163246,126.5047924
3794,맛나하우스,한식,제주특별자치도 제주시 화남로 22 (화북일동(화남로 26)),제주시,1,5.0,33.5160647,126.5632002
3795,팔각촌,식육(숯불구이),제주특별자치도 제주시 천수로 42 (이도이동),제주시,411,4.912408759,33.5031021,126.541536
3796,일품순두부삼화점,한식,제주특별자치도 제주시 삼봉로2길 54 1층 (삼양이동),제주시,61,4.327868852,33.5196781,126.5835776
3797,황금토종닭,탕류(보신용),제주특별자치도 제주시 방일4길 4 (노형동),제주시,3,4.333333333,33.4775778,126.4684453
3798,문성반점,일식,제주특별자치도 제주시 연동4길 12-9 (연동),제주시,3,3.666666667,33.4846534,126.4872484
3799,쇠소깍횟집,횟집,제주특별자치도 제주시 연수로4길 1 1층 (일도이동),제주시,22,4.727272727,33.5028762,126.5433263
3800,시청그때그집,한식,제주특별자치도 제주시 동광로1길 11 (이도일동),제주시,304,4.868421053,33.501931,126.5289562
